project_id,project_name,project_type,project_size,region,start_date,planned_end_date,structural_complexity_rating,temporary_structures_rating,bim_adoption_percentage,lead_time_rating,tariff_rate_percentage,supply_chain_risk_percentage,socio_political_risk_score,permit_approval_rating,lien_claims_rating,seismic_zone_rating,flood_risk_percentage,rainfall_flood_risk_percentage,contingency_budget_percentage,weather_delay_rating,safety_risk_rating,worker_experience_rating,turnover_rating,cybersecurity_risk_rating,renewable_energy_percentage,energy_efficiency_percentage,delay_days,cost_overrun_percentage,safety_incidents,overall_risk_score,risk_category,actual_end_date,on_time_completion,within_budget,project_success,high_risk_factors_count,top_risk_factors,recommended_mitigations
PRJ-2020-0000,Mountain Healthcare Development 0,Healthcare,Medium,Mountain,2018-01-05,2020-12-15,1,5,50,1,10,25,2,2,1,3,25,75,10,3,4,2,2,5,75,50,69,12.74109517120374,0,49.675000000000004,Medium,2021-02-22,0,0,0,6,Temporary Structures|Rainfall Flood Risk|Low Contingency Budget,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Rainfall Flood Risk: Implement enhanced drainage systems and establish weather monitoring protocols | Low Contingency Budget: Increase contingency allocations and implement strict change order controls
PRJ-2023-0365,East Residential Development 1865,Residential,Small,East,2020-11-10,2023-10-04,5,2,25,1,15,90,3,2,5,4,25,10,20,4,4,2,4,4,75,75,95,54.93612073425691,1,55.05,Medium,2024-01-07,0,0,0,10,Structural Complexity|Low BIM Adoption|Supply Chain Disruption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2023-0366,Mountain Residential Development 1866,Residential,Mega,Mountain,2023-02-26,2025-04-23,5,4,10,1,5,90,1,2,5,5,75,75,20,1,3,3,5,2,0,90,84,59.8388945008131,1,61.49999999999999,High,2025-07-16,0,0,0,10,Structural Complexity|Temporary Structures|Low BIM Adoption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements
PRJ-2023-0367,Mountain Commercial Development 1867,Commercial,Small,Mountain,2019-05-31,2021-01-24,5,5,10,3,15,25,1,1,1,4,10,10,25,5,5,1,1,4,75,75,71,56.693941596604496,0,53.775000000000006,Medium,2021-04-05,0,0,0,8,Structural Complexity|Temporary Structures|Low BIM Adoption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements
PRJ-2023-0368,West Infrastructure Development 1868,Infrastructure,Small,West,2019-09-14,2020-04-24,3,4,10,1,5,25,1,2,3,4,0,0,25,4,3,1,2,1,50,90,61,32.77549539484644,0,41.975,Medium,2020-06-24,0,0,0,5,Temporary Structures|Low BIM Adoption|Seismic Concerns,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures
PRJ-2023-0369,Desert Industrial Development 1869,Industrial,Small,Desert,2024-12-30,2027-11-18,2,3,75,4,5,50,1,1,3,2,50,25,15,2,4,3,2,5,75,75,45,29.78734679649698,0,44.55,Medium,2028-01-02,0,0,0,5,Long Lead Times|Supply Chain Disruption|Flood Risk,Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Flood Risk: Develop comprehensive flood mitigation plans including elevated foundations and waterproof materials
PRJ-2023-0370,Central Industrial Development 1870,Industrial,Small,Central,2020-08-18,2023-02-19,1,5,10,3,50,75,4,5,5,2,75,25,20,3,2,2,5,4,50,10,54,30.346170627035672,1,63.275,High,2023-04-14,0,0,0,12,Temporary Structures|Low BIM Adoption|High Tariff Rates,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations
PRJ-2023-0371,South Industrial Development 1871,Industrial,Small,South,2019-06-09,2021-11-02,5,4,50,1,50,50,3,3,3,5,75,25,15,1,5,2,1,4,50,10,89,33.511323143719665,0,63.550000000000004,High,2022-01-30,0,0,0,10,Structural Complexity|Temporary Structures|High Tariff Rates,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations
PRJ-2023-0372,South Educational Development 1872,Educational,Large,South,2024-01-04,2024-11-26,3,1,90,2,5,90,1,2,3,4,10,50,10,1,5,2,2,4,50,10,90,27.645857592904004,0,49.099999999999994,Medium,2025-02-24,0,0,0,8,Supply Chain Disruption|Seismic Concerns|Rainfall Flood Risk,Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures | Rainfall Flood Risk: Implement enhanced drainage systems and establish weather monitoring protocols
PRJ-2023-0373,West Commercial Development 1873,Commercial,Large,West,2020-11-05,2023-01-17,4,4,10,5,25,90,4,5,5,4,50,10,20,5,5,5,1,4,75,75,99,24.475067373835977,1,63.800000000000004,High,2023-04-26,0,0,0,14,Structural Complexity|Temporary Structures|Low BIM Adoption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements
PRJ-2023-0374,Coastal Infrastructure Development 1874,Infrastructure,Small,Coastal,2023-06-22,2025-06-21,2,3,10,1,25,10,2,2,4,3,25,0,25,4,4,1,4,1,50,90,28,6.65483291701939,0,44.45,Medium,2025-07-19,0,0,0,7,Low BIM Adoption|High Tariff Rates|Lien Claims,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Lien Claims: Improve subcontractor vetting and implement robust payment verification system
PRJ-2023-0375,South Healthcare Development 1875,Healthcare,Small,South,2018-08-12,2021-03-25,1,2,10,1,5,50,1,4,4,3,50,10,5,2,5,2,3,4,50,90,55,43.51896450671993,0,50.1,Medium,2021-05-19,0,0,0,9,Low BIM Adoption|Supply Chain Disruption|Permit Approval Delays,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing
PRJ-2023-0376,Central Residential Development 1876,Residential,Medium,Central,2022-05-21,2024-10-11,2,2,50,2,25,90,4,1,5,1,0,25,10,2,1,3,3,5,25,25,23,34.16826181560846,0,45.55,Medium,2024-11-03,0,0,0,8,High Tariff Rates|Supply Chain Disruption|Socio-political Issues,High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities
PRJ-2023-0377,South Educational Development 1877,Educational,Medium,South,2021-10-19,2024-01-25,4,3,10,4,5,90,5,1,1,1,75,10,5,4,5,1,3,4,10,50,121,37.32826570890519,1,64.25,High,2024-05-25,0,0,0,12,Structural Complexity|Low BIM Adoption|Long Lead Times,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Long Lead Times: Establish early procurement protocols and identify alternative suppliers
PRJ-2023-0378,Desert Educational Development 1878,Educational,Small,Desert,2018-03-07,2020-01-09,1,1,10,2,50,75,2,5,3,3,0,75,15,1,4,2,2,1,50,10,55,54.46866063571764,0,52.12500000000001,Medium,2020-03-04,0,0,0,8,Low BIM Adoption|High Tariff Rates|Supply Chain Disruption,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2023-0379,West Residential Development 1879,Residential,Small,West,2020-07-02,2021-01-21,4,4,90,1,10,10,3,4,3,1,50,10,15,4,1,4,5,2,0,10,57,41.6598483897529,1,44.85000000000001,Medium,2021-03-19,0,0,0,8,Structural Complexity|Temporary Structures|Permit Approval Delays,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing
PRJ-2023-0380,North Industrial Development 1880,Industrial,Large,North,2021-03-10,2023-12-22,2,5,50,4,15,50,1,3,4,4,75,50,15,2,2,5,3,4,0,10,67,7.078134990647102,0,56.65,Medium,2024-02-27,0,0,0,10,Temporary Structures|Long Lead Times|Supply Chain Disruption,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2023-0381,North Commercial Development 1881,Commercial,Mega,North,2018-09-10,2019-02-11,4,2,50,3,25,25,1,4,5,2,10,50,25,4,2,3,5,4,25,25,65,35.270443729900784,1,50.875,Medium,2019-04-17,0,0,0,10,Structural Complexity|High Tariff Rates|Permit Approval Delays,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing
PRJ-2023-0382,West Residential Development 1882,Residential,Large,West,2020-07-29,2023-06-12,2,3,10,1,25,50,4,4,1,4,25,25,15,1,2,5,3,2,75,25,31,22.30777980358587,0,44.40000000000001,Medium,2023-07-13,0,0,0,7,Low BIM Adoption|High Tariff Rates|Supply Chain Disruption,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2023-0383,Desert Commercial Development 1883,Commercial,Small,Desert,2024-01-19,2025-06-10,2,4,50,2,50,50,3,3,5,3,10,0,5,5,4,2,4,5,75,25,54,48.50017896404498,0,58.25,Medium,2025-08-03,0,0,0,11,Temporary Structures|High Tariff Rates|Supply Chain Disruption,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2023-0384,Mountain Infrastructure Development 1884,Infrastructure,Large,Mountain,2018-04-09,2020-05-07,2,1,25,3,25,75,5,3,4,5,25,75,10,1,2,5,3,1,75,10,24,16.83194609741645,0,51.775,Medium,2020-05-31,0,0,0,9,Low BIM Adoption|High Tariff Rates|Supply Chain Disruption,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2023-0385,East Residential Development 1885,Residential,Medium,East,2021-09-02,2022-04-06,5,4,50,5,5,50,2,4,4,5,10,0,25,3,1,2,5,2,50,90,70,51.293693055239125,0,51.599999999999994,Medium,2022-06-15,0,0,0,9,Structural Complexity|Temporary Structures|Long Lead Times,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Long Lead Times: Establish early procurement protocols and identify alternative suppliers
PRJ-2023-0386,East Educational Development 1886,Educational,Medium,East,2022-07-11,2023-08-01,4,4,50,3,5,75,3,2,3,3,50,0,10,3,2,5,2,1,75,10,15,32.20691842620787,0,47.775,Medium,2023-08-16,0,0,0,6,Structural Complexity|Temporary Structures|Supply Chain Disruption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2023-0387,Coastal Residential Development 1887,Residential,Medium,Coastal,2024-09-20,2025-04-08,4,5,50,2,10,75,1,2,2,4,75,75,15,4,5,1,4,2,75,25,52,61.00264464074667,0,64.175,High,2025-05-30,0,0,0,11,Structural Complexity|Temporary Structures|Supply Chain Disruption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2023-0388,Central Infrastructure Development 1888,Infrastructure,Medium,Central,2018-09-01,2020-03-04,4,3,75,3,10,90,4,4,1,1,25,50,20,1,5,1,5,3,10,25,149,34.80118485582727,1,55.849999999999994,Medium,2020-07-31,0,0,0,10,Structural Complexity|Supply Chain Disruption|Socio-political Issues,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities
PRJ-2023-0389,Mountain Healthcare Development 1889,Healthcare,Medium,Mountain,2018-01-14,2019-11-04,5,5,75,2,10,25,5,2,1,4,50,25,25,1,5,2,1,5,50,50,86,28.12104691026879,1,53.175,Medium,2020-01-29,0,0,0,8,Structural Complexity|Temporary Structures|Socio-political Issues,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities
PRJ-2023-0390,Coastal Commercial Development 1890,Commercial,Medium,Coastal,2022-04-21,2024-02-17,3,1,75,1,5,75,4,3,2,5,50,10,15,2,5,1,3,3,50,75,30,48.136591757623506,0,49.975,Medium,2024-03-18,0,0,0,6,Supply Chain Disruption|Socio-political Issues|Seismic Concerns,Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures
